,time,code,ampshift,pspamp,exptname
358,31.327339999999996,T,5.0,1.220703125,20200107_004_ampshift2
362,31.75248,T,-40.0,-0.091552734375,20200107_004_ampshift2
366,32.175979999999996,T,20.0,2.838134765625,20200107_004_ampshift2
370,32.47112,T,0.0,0.7476806640625,20200107_004_ampshift2
374,32.7992,T,-10.0,0.3204345703125,20200107_004_ampshift2
378,33.178419999999996,T,-5.0,0.640869140625,20200107_004_ampshift2
396,35.114039999999996,T,-30.0,0.5950927734375,20200107_004_ampshift2
400,35.50412,T,30.0,3.0059814453125,20200107_004_ampshift2
404,35.76238,T,40.0,2.44140625,20200107_004_ampshift2
408,36.093199999999996,T,10.0,0.54931640625,20200107_004_ampshift2
412,36.40734,T,-20.0,0.4425048828125,20200107_004_ampshift2
416,36.777879999999996,T,5.0,1.800537109375,20200107_004_ampshift2
420,37.183499999999995,T,-40.0,0.5035400390625,20200107_004_ampshift2
424,37.6269,T,20.0,2.0904541015625,20200107_004_ampshift2
428,38.07416,T,0.0,0.5340576171875,20200107_004_ampshift2
432,38.5289,T,-10.0,0.48828125,20200107_004_ampshift2
436,38.9751,T,-5.0,0.8392333984375,20200107_004_ampshift2
454,40.73009999999999,T,-30.0,0.48828125,20200107_004_ampshift2
458,41.1436,T,30.0,2.3040771484375,20200107_004_ampshift2
462,41.555839999999996,T,40.0,2.8839111328125,20200107_004_ampshift2
466,41.95722,T,10.0,2.50244140625,20200107_004_ampshift2
470,42.377379999999995,T,-20.0,0.9002685546875,20200107_004_ampshift2
474,42.78552,T,5.0,2.13623046875,20200107_004_ampshift2
478,43.10662,T,-40.0,0.335693359375,20200107_004_ampshift2
482,43.32584,T,20.0,1.77001953125,20200107_004_ampshift2
486,43.56274,T,0.0,0.4119873046875,20200107_004_ampshift2
490,43.862539999999996,T,-10.0,0.5035400390625,20200107_004_ampshift2
494,44.21518,T,-5.0,1.220703125,20200107_004_ampshift2
512,45.80918,T,-30.0,0.5035400390625,20200107_004_ampshift2
516,46.230979999999995,T,30.0,2.777099609375,20200107_004_ampshift2
520,46.63198,T,40.0,3.2196044921875,20200107_004_ampshift2
524,47.03024,T,10.0,1.7242431640625,20200107_004_ampshift2
528,47.447779999999995,T,-20.0,-0.091552734375,20200107_004_ampshift2
532,47.86714,T,5.0,1.0833740234375,20200107_004_ampshift2
536,48.271499999999996,T,-40.0,0.1373291015625,20200107_004_ampshift2
540,48.69633999999999,T,20.0,2.99072265625,20200107_004_ampshift2
544,49.124019999999994,T,-0.0,1.0986328125,20200107_004_ampshift2
548,49.52448,T,-10.0,-0.0762939453125,20200107_004_ampshift2
552,49.948899999999995,T,-5.0,0.518798828125,20200107_004_ampshift2
570,51.82718,T,-30.0,-0.06103515625,20200107_004_ampshift2
574,52.262699999999995,T,30.0,2.532958984375,20200107_004_ampshift2
578,52.687039999999996,T,40.0,3.7841796875,20200107_004_ampshift2
582,53.12808,T,10.0,2.9754638671875,20200107_004_ampshift2
586,53.49912,T,-20.0,0.5035400390625,20200107_004_ampshift2
590,53.908879999999996,T,5.0,2.288818359375,20200107_004_ampshift2
594,54.33792,T,-40.0,0.0,20200107_004_ampshift2
598,54.7698,T,20.0,1.3885498046875,20200107_004_ampshift2
602,55.18138,T,0.0,1.953125,20200107_004_ampshift2
606,55.62313999999999,T,-10.0,0.6561279296875,20200107_004_ampshift2
610,56.08454,T,-5.0,1.03759765625,20200107_004_ampshift2
628,58.244119999999995,T,-30.0,0.640869140625,20200107_004_ampshift2
632,58.73479999999999,T,30.0,3.143310546875,20200107_004_ampshift2
636,59.21478,T,40.0,1.678466796875,20200107_004_ampshift2
640,59.66638,T,10.0,2.7313232421875,20200107_004_ampshift2
644,60.144239999999996,T,-20.0,0.2593994140625,20200107_004_ampshift2
648,60.63688,T,5.0,2.5787353515625,20200107_004_ampshift2
652,61.05714,T,-40.0,0.335693359375,20200107_004_ampshift2
656,61.49782,T,20.0,3.41796875,20200107_004_ampshift2
660,61.96478,T,-0.0,1.2969970703125,20200107_004_ampshift2
664,62.415879999999994,T,-10.0,0.79345703125,20200107_004_ampshift2
668,62.86489999999999,T,-5.0,0.0,20200107_004_ampshift2
686,64.94377999999999,T,-30.0,0.579833984375,20200107_004_ampshift2
690,65.42027999999999,T,30.0,3.3721923828125,20200107_004_ampshift2
694,65.9288,T,40.0,1.0986328125,20200107_004_ampshift2
698,66.40187999999999,T,10.0,1.8463134765625,20200107_004_ampshift2
702,66.8266,T,-20.0,0.4730224609375,20200107_004_ampshift2
706,67.22188,T,5.0,2.2125244140625,20200107_004_ampshift2
710,67.66427999999999,T,-40.0,-0.0152587890625,20200107_004_ampshift2
714,68.1066,T,20.0,2.62451171875,20200107_004_ampshift2
718,68.55283999999999,T,0.0,2.105712890625,20200107_004_ampshift2
722,69.01464,T,-10.0,0.5035400390625,20200107_004_ampshift2
726,69.46929999999999,T,-5.0,1.03759765625,20200107_004_ampshift2
744,71.39384,T,-30.0,0.701904296875,20200107_004_ampshift2
748,71.75904,T,30.0,2.0599365234375,20200107_004_ampshift2
752,72.19681999999999,T,40.0,2.9296875,20200107_004_ampshift2
756,72.63788,T,10.0,2.1514892578125,20200107_004_ampshift2
760,72.96115999999999,T,-20.0,0.18310546875,20200107_004_ampshift2
765,73.1883,T,5.0,1.9378662109375,20200107_004_ampshift2
769,73.37518,T,-40.0,0.6103515625,20200107_004_ampshift2
773,73.61421999999999,T,20.0,1.6021728515625,20200107_004_ampshift2
777,73.92002,T,0.0,0.274658203125,20200107_004_ampshift2
781,74.29602,T,-10.0,0.06103515625,20200107_004_ampshift2
785,74.72752,T,-5.0,0.6561279296875,20200107_004_ampshift2
803,76.76603999999999,T,-30.0,0.0,20200107_004_ampshift2
807,77.22372,T,30.0,2.1514892578125,20200107_004_ampshift2
811,77.69058,T,40.0,2.0294189453125,20200107_004_ampshift2
815,78.13723999999999,T,10.0,1.4190673828125,20200107_004_ampshift2
819,78.54599999999999,T,-20.0,0.3509521484375,20200107_004_ampshift2
823,78.96969999999999,T,5.0,0.518798828125,20200107_004_ampshift2
827,79.4266,T,-40.0,-0.30517578125,20200107_004_ampshift2
831,79.86959999999999,T,20.0,2.86865234375,20200107_004_ampshift2
835,80.22362,T,0.0,0.457763671875,20200107_004_ampshift2
839,80.63972,T,-10.0,1.434326171875,20200107_004_ampshift2
843,81.09012,T,-5.0,1.03759765625,20200107_004_ampshift2
861,83.04101999999999,T,-30.0,0.5950927734375,20200107_004_ampshift2
865,83.51841999999999,T,30.0,3.6163330078125,20200107_004_ampshift2
869,83.97283999999999,T,40.0,3.3111572265625,20200107_004_ampshift2
873,84.41954,T,10.0,2.471923828125,20200107_004_ampshift2
877,84.77673999999999,T,-20.0,0.1983642578125,20200107_004_ampshift2
881,85.04476,T,5.0,1.1749267578125,20200107_004_ampshift2
885,85.24658,T,-40.0,0.3814697265625,20200107_004_ampshift2
889,85.45682,T,20.0,3.1280517578125,20200107_004_ampshift2
893,85.6946,T,0.0,0.396728515625,20200107_004_ampshift2
897,85.93849999999999,T,-10.0,0.7781982421875,20200107_004_ampshift2
901,86.26957999999999,T,-5.0,0.7476806640625,20200107_004_ampshift2
919,88.16891999999999,T,-30.0,0.8087158203125,20200107_004_ampshift2
923,88.6107,T,30.0,3.2806396484375,20200107_004_ampshift2
927,89.06661999999999,T,40.0,4.9591064453125,20200107_004_ampshift2
931,89.52337999999999,T,10.0,2.9449462890625,20200107_004_ampshift2
935,89.97573999999999,T,-20.0,0.42724609375,20200107_004_ampshift2
939,90.41367999999999,T,5.0,0.946044921875,20200107_004_ampshift2
943,90.88362,T,-40.0,0.2593994140625,20200107_004_ampshift2
947,91.16517999999999,T,20.0,3.7078857421875,20200107_004_ampshift2
951,91.46296,T,-0.0,1.64794921875,20200107_004_ampshift2
955,91.83597999999999,T,-10.0,0.5340576171875,20200107_004_ampshift2
959,92.26353999999999,T,-5.0,0.9307861328125,20200107_004_ampshift2
977,94.20992,T,-30.0,0.4119873046875,20200107_004_ampshift2
981,94.66291999999999,T,30.0,3.3111572265625,20200107_004_ampshift2
985,95.10897999999999,T,40.0,3.0975341796875,20200107_004_ampshift2
989,95.55919999999999,T,10.0,1.8768310546875,20200107_004_ampshift2
993,96.00453999999999,T,-20.0,0.274658203125,20200107_004_ampshift2
997,96.47129999999999,T,5.0,1.46484375,20200107_004_ampshift2
1001,96.90772,T,-40.0,0.2288818359375,20200107_004_ampshift2
1005,97.30528,T,20.0,3.631591796875,20200107_004_ampshift2
