,time,code,ampshift,s0t,s0a,s1t,s1a,s2t,s2a,animalID,exptname
92,19.090217499999998,T,-10.0,,,,,,,20200129,20200129_006
94,19.484077499999998,T,20.0,4.207011686143573,57.9071044921875,6.585976627712855,54.0924072265625,,,20200129,20200129_006
96,19.877937499999998,T,10.0,5.033388981636059,56.82373046875,,,,,20200129,20200129_006
98,20.271797499999998,T,-20.0,,,,,,,20200129,20200129_006
100,20.6656375,T,0.0,6.160267111853088,57.952880859375,,,,,20200129,20200129_006
102,21.0594975,T,40.0,3.5559265442404007,57.5408935546875,5.108514190317195,49.774169921875,,,20200129,20200129_006
104,21.4533775,T,-5.0,,,,,,,20200129,20200129_006
106,21.8472175,T,30.0,3.731218697829716,57.4798583984375,5.3338898163606006,50.567626953125,,,20200129,20200129_006
113,23.2257175,T,5.0,5.759599332220367,57.0220947265625,,,,,20200129,20200129_006
115,23.6195775,T,-30.0,,,,,,,20200129,20200129_006
117,24.0134375,T,-40.0,,,,,,,20200129,20200129_006
119,24.4072975,T,-10.0,7.3873121869782965,56.33544921875,,,,,20200129,20200129_006
121,24.801177499999998,T,20.0,4.607679465776293,56.1676025390625,,,,,20200129,20200129_006
123,25.1950175,T,10.0,6.185308848080133,56.1981201171875,,,,,20200129,20200129_006
125,25.5888775,T,-20.0,,,,,,,20200129,20200129_006
127,25.9827375,T,0.0,6.235392320534223,56.21337890625,,,,,20200129,20200129_006
129,26.3765975,T,40.0,3.330550918196995,55.023193359375,4.833055091819699,47.18017578125,,,20200129,20200129_006
131,26.770437499999996,T,-5.0,,,,,,,20200129,20200129_006
133,27.164297499999996,T,30.0,3.931552587646076,54.5806884765625,5.7095158597662765,49.31640625,,,20200129,20200129_006
140,28.5427975,T,5.0,6.185308848080133,55.5419921875,,,,,20200129,20200129_006
142,28.9366775,T,-30.0,,,,,,,20200129,20200129_006
144,29.3305175,T,-40.0,,,,,,,20200129,20200129_006
146,29.724377499999996,T,-10.0,7.838063439065108,54.9163818359375,,,,,20200129,20200129_006
148,30.118217499999997,T,20.0,4.657762938230383,54.931640625,,,,,20200129,20200129_006
150,30.512077499999997,T,10.0,5.058430717863105,54.412841796875,,,,,20200129,20200129_006
152,30.905937499999997,T,-20.0,,,,,,,20200129,20200129_006
154,31.299797499999997,T,0.0,9.866444073455758,55.0079345703125,,,,,20200129,20200129_006
156,31.6936975,T,40.0,3.5058430717863103,54.8248291015625,5.083472454090151,48.126220703125,,,20200129,20200129_006
158,32.0875175,T,-5.0,7.9883138564273795,55.5419921875,,,,,20200129,20200129_006
160,32.4813775,T,30.0,3.8313856427378963,54.7332763671875,5.684474123539232,49.713134765625,,,20200129,20200129_006
167,33.859897499999995,T,5.0,6.510851419031719,54.901123046875,,,,,20200129,20200129_006
169,34.2537375,T,-30.0,,,,,,,20200129,20200129_006
171,34.6475775,T,-40.0,,,,,,,20200129,20200129_006
173,35.041437499999994,T,-10.0,,,,,,,20200129,20200129_006
175,35.4352975,T,20.0,4.382303839732888,54.6417236328125,6.485809682804674,50.384521484375,,,20200129,20200129_006
177,35.8291775,T,10.0,6.160267111853088,55.0079345703125,,,,,20200129,20200129_006
179,36.2230175,T,-20.0,,,,,,,20200129,20200129_006
181,36.616877499999994,T,0.0,6.235392320534223,54.962158203125,,,,,20200129,20200129_006
183,37.0107375,T,40.0,3.30550918196995,54.4586181640625,4.808013355592654,47.210693359375,,,20200129,20200129_006
185,37.404597499999994,T,-5.0,,,,,,,20200129,20200129_006
187,37.7984375,T,30.0,3.8564273789649413,54.290771484375,5.509181969949917,48.370361328125,,,20200129,20200129_006
194,39.176937499999994,T,5.0,6.060100166944908,55.3131103515625,,,,,20200129,20200129_006
196,39.5707975,T,-30.0,,,,,,,20200129,20200129_006
198,39.96467749999999,T,-40.0,,,,,,,20200129,20200129_006
200,40.3585175,T,-10.0,,,,,,,20200129,20200129_006
202,40.752377499999994,T,20.0,4.207011686143573,53.680419921875,6.160267111853088,49.1180419921875,,,20200129,20200129_006
204,41.1462375,T,10.0,5.784641068447412,54.0313720703125,,,,,20200129,20200129_006
206,41.540097499999995,T,-20.0,,,,,,,20200129,20200129_006
208,41.9339375,T,0.0,6.510851419031719,53.741455078125,,,,,20200129,20200129_006
210,42.327797499999996,T,40.0,3.2554257095158596,52.9632568359375,4.757929883138564,46.08154296875,,,20200129,20200129_006
212,42.7216575,T,-5.0,9.691151919866444,53.802490234375,,,,,20200129,20200129_006
214,43.115517499999996,T,30.0,3.9565943238731216,53.009033203125,5.834724540901502,48.64501953125,,,20200129,20200129_006
221,44.4939975,T,5.0,5.409015025041736,52.9022216796875,,,,,20200129,20200129_006
223,44.887877499999995,T,-30.0,,,,,,,20200129,20200129_006
225,45.2817175,T,-40.0,,,,,,,20200129,20200129_006
227,45.675577499999996,T,-10.0,,,,,,,20200129,20200129_006
229,46.0694375,T,20.0,4.081803005008347,52.91748046875,,,,,20200129,20200129_006
231,46.4632775,T,10.0,5.609348914858097,53.192138671875,,,,,20200129,20200129_006
233,46.85713749999999,T,-20.0,,,,,,,20200129,20200129_006
235,47.2509975,T,0.0,6.010016694490817,52.8717041015625,,,,,20200129,20200129_006
237,47.64487749999999,T,40.0,3.380634390651085,52.7496337890625,4.933222036727879,45.440673828125,,,20200129,20200129_006
239,48.0387175,T,-5.0,,,,,,,20200129,20200129_006
241,48.432577499999994,T,30.0,4.232053422370617,53.497314453125,6.185308848080133,48.6297607421875,,,20200129,20200129_006
248,49.811077499999996,T,5.0,6.585976627712855,53.4820556640625,,,,,20200129,20200129_006
250,50.20491749999999,T,-30.0,,,,,,,20200129,20200129_006
252,50.5987775,T,-40.0,,,,,,,20200129,20200129_006
254,50.992637499999994,T,-10.0,,,,,,,20200129,20200129_006
256,51.3864775,T,20.0,4.4073455759599325,53.0853271484375,7.4373956594323865,50.96435546875,,,20200129,20200129_006
258,51.780337499999995,T,10.0,6.335559265442403,52.9632568359375,,,,,20200129,20200129_006
260,52.1741975,T,-20.0,,,,,,,20200129,20200129_006
262,52.568077499999994,T,0.0,6.185308848080133,52.9632568359375,,,,,20200129,20200129_006
264,52.9619175,T,40.0,3.4808013355592653,52.3834228515625,5.0083472454090145,45.4864501953125,,,20200129,20200129_006
266,53.355777499999995,T,-5.0,,,,,,,20200129,20200129_006
268,53.74961749999999,T,30.0,3.9816360601001666,52.215576171875,6.185308848080133,48.370361328125,,,20200129,20200129_006
275,55.128117499999995,T,5.0,6.235392320534223,52.06298828125,,,,,20200129,20200129_006
277,55.5219775,T,-30.0,,,,,,,20200129,20200129_006
279,55.915837499999995,T,-40.0,,,,,,,20200129,20200129_006
281,56.30969749999999,T,-10.0,,,,,,,20200129,20200129_006
283,56.703537499999996,T,20.0,4.4073455759599325,51.6815185546875,6.736227045075125,48.03466796875,,,20200129,20200129_006
285,57.09739749999999,T,10.0,5.584307178631051,51.9561767578125,,,,,20200129,20200129_006
287,57.491277499999995,T,-20.0,,,,,,,20200129,20200129_006
289,57.88511749999999,T,0.0,6.861435726210351,51.8646240234375,,,,,20200129,20200129_006
291,58.279017499999995,T,40.0,3.5058430717863103,50.567626953125,5.083472454090151,43.8690185546875,,,20200129,20200129_006
293,58.672817499999994,T,-5.0,,,,,,,20200129,20200129_006
295,59.0666975,T,30.0,3.931552587646076,51.26953125,5.759599332220367,46.20361328125,,,20200129,20200129_006
302,60.44517749999999,T,5.0,,,,,,,20200129,20200129_006
304,60.839037499999996,T,-30.0,,,,,,,20200129,20200129_006
306,61.23289749999999,T,-40.0,,,,,,,20200129,20200129_006
308,61.6267575,T,-10.0,,,,,,,20200129,20200129_006
310,62.020597499999994,T,20.0,4.457429048414023,51.513671875,6.71118530884808,47.4090576171875,,,20200129,20200129_006
312,62.414497499999996,T,10.0,6.510851419031719,51.26953125,,,,,20200129,20200129_006
314,62.808317499999994,T,-20.0,,,,,,,20200129,20200129_006
316,63.2021975,T,0.0,6.961602671118531,52.0782470703125,,,,,20200129,20200129_006
318,63.596037499999994,T,40.0,3.380634390651085,51.544189453125,4.883138564273789,44.2047119140625,,,20200129,20200129_006
320,63.98987749999999,T,-5.0,,,,,,,20200129,20200129_006
322,64.3837375,T,30.0,4.207011686143573,51.4373779296875,,,,,20200129,20200129_006
329,65.7622375,T,5.0,8.163606010016695,51.5289306640625,,,,,20200129,20200129_006
331,66.1560775,T,-30.0,,,,,,,20200129,20200129_006
333,66.5499375,T,-40.0,,,,,,,20200129,20200129_006
335,66.94379749999999,T,-10.0,,,,,,,20200129,20200129_006
337,67.3376375,T,20.0,4.6828046744574285,50.9490966796875,,,,,20200129,20200129_006
339,67.73149749999999,T,10.0,5.434056761268781,50.811767578125,,,,,20200129,20200129_006
341,68.1253775,T,-20.0,,,,,,,20200129,20200129_006
343,68.5192175,T,0.0,7.512520868113522,51.849365234375,,,,,20200129,20200129_006
345,68.9130775,T,40.0,3.2554257095158596,51.0711669921875,4.833055091819699,44.281005859375,,,20200129,20200129_006
347,69.3069175,T,-5.0,,,,,,,20200129,20200129_006
349,69.7007775,T,30.0,3.8564273789649413,50.3997802734375,5.559265442404007,45.0286865234375,,,20200129,20200129_006
356,71.07927749999999,T,5.0,8.213689482470784,51.2847900390625,,,,,20200129,20200129_006
358,71.4731175,T,-30.0,,,,,,,20200129,20200129_006
360,71.86697749999999,T,-40.0,,,,,,,20200129,20200129_006
362,72.2608375,T,-10.0,,,,,,,20200129,20200129_006
364,72.65471749999999,T,20.0,4.382303839732888,50.262451171875,6.71118530884808,46.7987060546875,,,20200129,20200129_006
366,73.0485375,T,10.0,5.258764607679466,50.3082275390625,,,,,20200129,20200129_006
368,73.4423975,T,-20.0,,,,,,,20200129,20200129_006
370,73.8362775,T,0.0,6.435726210350584,50.6591796875,,,,,20200129,20200129_006
372,74.23011749999999,T,40.0,3.280467445742905,49.9267578125,4.808013355592654,42.755126953125,,,20200129,20200129_006
374,74.6239775,T,-5.0,,,,,,,20200129,20200129_006
376,75.01781749999999,T,30.0,3.781302170283806,49.774169921875,6.060100166944908,46.56982421875,,,20200129,20200129_006
383,76.3963175,T,5.0,8.138564273789648,50.5218505859375,,,,,20200129,20200129_006
385,76.79019749999999,T,-30.0,,,,,,,20200129,20200129_006
387,77.18403749999999,T,-40.0,,,,,,,20200129,20200129_006
389,77.57789749999999,T,-10.0,7.0116861435726205,50.5828857421875,,,,,20200129,20200129_006
391,77.97173749999999,T,20.0,4.282136894824708,50.1708984375,7.0617696160267105,47.6837158203125,,,20200129,20200129_006
393,78.36559749999999,T,10.0,6.260434056761268,50.47607421875,,,,,20200129,20200129_006
395,78.7594575,T,-20.0,,,,,,,20200129,20200129_006
397,79.1532975,T,0.0,5.909849749582637,50.35400390625,,,,,20200129,20200129_006
399,79.54717749999999,T,40.0,3.280467445742905,50.0946044921875,4.833055091819699,43.1976318359375,,,20200129,20200129_006
401,79.9409975,T,-5.0,,,,,,,20200129,20200129_006
403,80.3348975,T,30.0,4.031719532554257,49.591064453125,5.859766277128547,44.73876953125,,,20200129,20200129_006
410,81.71337749999999,T,5.0,6.786310517529215,50.537109375,,,,,20200129,20200129_006
412,82.10721749999999,T,-30.0,,,,,,,20200129,20200129_006
414,82.5010775,T,-40.0,,,,,,,20200129,20200129_006
416,82.89491749999999,T,-10.0,,,,,,,20200129,20200129_006
418,83.2887775,T,20.0,4.332220367278798,50.35400390625,,,,,20200129,20200129_006
420,83.68261749999999,T,10.0,5.058430717863105,50.0030517578125,,,,,20200129,20200129_006
422,84.07649749999999,T,-20.0,,,,,,,20200129,20200129_006
424,84.4703375,T,-0.0,,,,,,,20200129,20200129_006
426,84.86419749999999,T,40.0,3.4557595993322203,50.23193359375,5.0083472454090145,43.6859130859375,,,20200129,20200129_006
428,85.25803749999999,T,-5.0,,,,,,,20200129,20200129_006
430,85.65189749999999,T,30.0,3.931552587646076,50.018310546875,6.535893155258765,47.1954345703125,,,20200129,20200129_006
437,87.03039749999999,T,5.0,6.210350584307178,50.5828857421875,,,,,20200129,20200129_006
439,87.42427749999999,T,-30.0,,,,,,,20200129,20200129_006
441,87.8180975,T,-40.0,,,,,,,20200129,20200129_006
443,88.21197749999999,T,-10.0,,,,,,,20200129,20200129_006
445,88.60581749999999,T,20.0,4.232053422370617,49.6826171875,,,,,20200129,20200129_006
447,88.99967749999999,T,10.0,6.686143572621035,50.3387451171875,,,,,20200129,20200129_006
449,89.3935375,T,-20.0,,,,,,,20200129,20200129_006
451,89.7873975,T,0.0,,,,,,,20200129,20200129_006
453,90.1812375,T,40.0,3.380634390651085,48.9959716796875,4.883138564273789,42.0684814453125,,,20200129,20200129_006
455,90.5750975,T,-5.0,,,,,,,20200129,20200129_006
457,90.96899749999999,T,30.0,3.8814691151919862,48.76708984375,6.435726210350584,45.7763671875,,,20200129,20200129_006
464,92.3474775,T,5.0,5.7095158597662765,48.4771728515625,,,,,20200129,20200129_006
466,92.7413175,T,-30.0,,,,,,,20200129,20200129_006
468,93.1351775,T,-40.0,,,,,,,20200129,20200129_006
470,93.5290175,T,-10.0,8.564273789649416,48.6602783203125,,,,,20200129,20200129_006
472,93.9228775,T,20.0,4.507512520868113,48.0804443359375,,,,,20200129,20200129_006
474,94.31673749999999,T,10.0,6.485809682804674,48.4161376953125,,,,,20200129,20200129_006
5,2.0513925,T,5.0,3.5809682804674456,55.4656982421875,4.908180300500834,33.9508056640625,,,20200129,20200129_007
7,2.4452325,T,-20.0,6.210350584307178,53.558349609375,,,,,20200129,20200129_007
9,2.8390725,T,10.0,3.35559265442404,55.96923828125,4.582637729549249,33.477783203125,,,20200129,20200129_007
11,3.2328924999999997,T,30.0,2.654424040066778,56.0760498046875,3.9065108514190316,34.6527099609375,,,20200129,20200129_007
13,3.6267324999999997,T,40.0,2.454090150250417,56.7169189453125,3.6560934891485806,34.332275390625,,,20200129,20200129_007
15,4.020572499999999,T,-30.0,,,,,,,20200129,20200129_007
17,4.414412499999999,T,20.0,3.0050083472454086,56.15234375,4.232053422370617,33.2794189453125,,,20200129,20200129_007
19,4.808272499999999,T,0.0,3.9565943238731216,55.96923828125,5.534223706176961,34.2559814453125,,,20200129,20200129_007
21,5.202092499999999,T,-5.0,4.181969949916527,55.5877685546875,5.909849749582637,34.3780517578125,,,20200129,20200129_007
23,5.595932499999999,T,-40.0,,,,,,,20200129,20200129_007
25,5.989772499999999,T,-10.0,4.482470784641068,55.9539794921875,,,,,20200129,20200129_007
32,7.368212499999999,T,5.0,3.5308848080133552,56.1676025390625,4.808013355592654,33.6456298828125,,,20200129,20200129_007
34,7.762052499999999,T,-20.0,6.0350584307178625,56.1065673828125,,,,,20200129,20200129_007
36,8.155892499999998,T,10.0,3.330550918196995,56.7169189453125,4.582637729549249,33.3251953125,,,20200129,20200129_007
38,8.5497325,T,30.0,2.654424040066778,56.5643310546875,3.8814691151919862,34.72900390625,,,20200129,20200129_007
40,8.943572499999998,T,40.0,2.4791318864774623,57.0526123046875,3.681135225375626,34.6527099609375,,,20200129,20200129_007
42,9.3373925,T,-30.0,,,,,,,20200129,20200129_007
44,9.731232499999999,T,20.0,3.0050083472454086,56.5338134765625,4.207011686143573,33.3099365234375,,,20200129,20200129_007
46,10.1250725,T,0.0,4.031719532554257,56.0455322265625,5.609348914858097,33.843994140625,,,20200129,20200129_007
48,10.518912499999999,T,-5.0,4.3572621035058425,55.72509765625,6.3606010016694485,34.8663330078125,,,20200129,20200129_007
50,10.912772499999999,T,-40.0,,,,,,,20200129,20200129_007
52,11.306592499999999,T,-10.0,4.632721202003339,56.2896728515625,,,,,20200129,20200129_007
59,12.685032499999998,T,5.0,3.6560934891485806,56.7169189453125,5.0083472454090145,33.8134765625,,,20200129,20200129_007
61,13.0788725,T,-20.0,6.0350584307178625,55.5419921875,,,,,20200129,20200129_007
63,13.472712499999998,T,10.0,3.4808013355592653,55.999755859375,4.7328881469115185,33.3251953125,,,20200129,20200129_007
65,13.8665525,T,30.0,2.679465776293823,56.82373046875,3.8814691151919862,34.4085693359375,,,20200129,20200129_007
67,14.260392499999998,T,40.0,2.4791318864774623,57.1746826171875,3.706176961602671,34.698486328125,,,20200129,20200129_007
69,14.654232499999999,T,-30.0,,,,,,,20200129,20200129_007
71,15.048072499999998,T,20.0,2.9549248747913186,55.267333984375,4.156928213689483,32.073974609375,,,20200129,20200129_007
73,15.441892499999998,T,0.0,4.232053422370617,55.9539794921875,6.0851419031719525,35.4156494140625,,,20200129,20200129_007
75,15.835732499999999,T,-5.0,4.482470784641068,56.5643310546875,,,,,20200129,20200129_007
77,16.2295725,T,-40.0,,,,,,,20200129,20200129_007
79,16.623412499999997,T,-10.0,4.532554257095158,55.8929443359375,,,,,20200129,20200129_007
86,18.001892499999997,T,5.0,3.806343906510851,55.8929443359375,5.183639398998331,33.6456298828125,,,20200129,20200129_007
88,18.3956925,T,-20.0,6.0350584307178625,55.1300048828125,,,,,20200129,20200129_007
90,18.7895325,T,10.0,3.35559265442404,55.450439453125,4.607679465776293,32.806396484375,,,20200129,20200129_007
92,19.183372499999997,T,30.0,2.704507512520868,55.5877685546875,3.9065108514190316,33.721923828125,,,20200129,20200129_007
94,19.577212499999998,T,40.0,2.5041736227045073,56.15234375,3.731218697829716,34.2254638671875,5.7095158597662765,29.6783447265625,20200129,20200129_007
96,19.9710725,T,-30.0,,,,,,,20200129,20200129_007
98,20.3648925,T,20.0,3.055091819699499,54.6722412109375,4.257095158597663,31.73828125,,,20200129,20200129_007
100,20.758712499999998,T,0.0,4.031719532554257,54.1229248046875,5.734557595993322,32.8216552734375,,,20200129,20200129_007
102,21.152572499999998,T,-5.0,4.457429048414023,54.534912109375,,,,,20200129,20200129_007
104,21.5463925,T,-40.0,,,,,,,20200129,20200129_007
106,21.940232499999997,T,-10.0,4.557595993322203,53.7872314453125,6.836393989983305,33.9508056640625,,,20200129,20200129_007
113,23.318692499999997,T,5.0,3.6560934891485806,53.7109375,4.958263772954925,31.524658203125,,,20200129,20200129_007
115,23.712492499999996,T,-20.0,6.636060100166945,51.1474609375,,,,,20200129,20200129_007
117,24.106332499999997,T,10.0,3.380634390651085,54.19921875,4.657762938230383,31.18896484375,,,20200129,20200129_007
119,24.500172499999998,T,30.0,2.704507512520868,54.7943115234375,3.9065108514190316,33.111572265625,,,20200129,20200129_007
121,24.8939925,T,40.0,2.4791318864774623,55.5419921875,3.681135225375626,33.63037109375,,,20200129,20200129_007
123,25.287832499999997,T,-30.0,,,,,,,20200129,20200129_007
125,25.681672499999998,T,20.0,3.055091819699499,54.6112060546875,4.282136894824708,31.0821533203125,,,20200129,20200129_007
127,26.0755125,T,0.0,4.031719532554257,53.314208984375,5.459098497495826,31.6009521484375,,,20200129,20200129_007
129,26.4693725,T,-5.0,4.207011686143573,54.6722412109375,5.909849749582637,33.4014892578125,,,20200129,20200129_007
131,26.863192499999997,T,-40.0,,,,,,,20200129,20200129_007
133,27.257032499999998,T,-10.0,4.632721202003339,54.3365478515625,,,,,20200129,20200129_007
140,28.635492499999998,T,5.0,3.681135225375626,54.38232421875,5.0083472454090145,31.5704345703125,,,20200129,20200129_007
142,29.029292499999997,T,-20.0,5.759599332220367,54.1534423828125,,,,,20200129,20200129_007
144,29.423132499999998,T,10.0,3.35559265442404,54.01611328125,4.582637729549249,31.768798828125,,,20200129,20200129_007
146,29.8169725,T,30.0,2.7545909849749584,54.840087890625,3.9565943238731216,33.2489013671875,,,20200129,20200129_007
148,30.210812499999996,T,40.0,2.5041736227045073,54.87060546875,3.681135225375626,33.294677734375,5.759599332220367,28.9459228515625,20200129,20200129_007
150,30.6046925,T,-30.0,,,,,,,20200129,20200129_007
152,30.998492499999998,T,20.0,3.030050083472454,53.7872314453125,4.181969949916527,31.2347412109375,,,20200129,20200129_007
154,31.3923325,T,0.0,3.9816360601001666,53.5430908203125,5.459098497495826,31.951904296875,,,20200129,20200129_007
156,31.7861925,T,-5.0,4.307178631051753,53.1768798828125,6.510851419031719,32.6690673828125,,,20200129,20200129_007
158,32.1800125,T,-40.0,,,,,,,20200129,20200129_007
160,32.573852499999994,T,-10.0,4.808013355592654,54.13818359375,,,,,20200129,20200129_007
167,33.9522725,T,5.0,3.681135225375626,54.1534423828125,4.933222036727879,31.768798828125,,,20200129,20200129_007
169,34.346132499999996,T,-20.0,5.784641068447412,54.2144775390625,,,,,20200129,20200129_007
171,34.7399925,T,10.0,3.4056761268781304,54.0618896484375,4.632721202003339,31.18896484375,,,20200129,20200129_007
173,35.1337925,T,30.0,2.704507512520868,54.5654296875,3.8814691151919862,33.3709716796875,,,20200129,20200129_007
175,35.527632499999996,T,40.0,2.4791318864774623,54.473876953125,3.6560934891485806,32.928466796875,,,20200129,20200129_007
177,35.9214725,T,-30.0,,,,,,,20200129,20200129_007
179,36.3153125,T,20.0,3.105175292153589,54.412841796875,4.332220367278798,32.1044921875,,,20200129,20200129_007
181,36.709132499999996,T,-0.0,4.131886477462437,53.22265625,5.734557595993322,32.4554443359375,,,20200129,20200129_007
183,37.1029925,T,-5.0,4.3572621035058425,53.5888671875,6.836393989983305,32.4859619140625,,,20200129,20200129_007
185,37.4968325,T,-40.0,,,,,,,20200129,20200129_007
187,37.890672499999994,T,-10.0,4.6828046744574285,53.4210205078125,,,,,20200129,20200129_007
194,39.2690925,T,5.0,3.731218697829716,53.8330078125,5.058430717863105,31.9671630859375,,,20200129,20200129_007
196,39.6629325,T,-20.0,6.260434056761268,53.314208984375,,,,,20200129,20200129_007
198,40.056772499999994,T,10.0,3.4307178631051753,53.7109375,4.657762938230383,32.04345703125,,,20200129,20200129_007
200,40.4505925,T,30.0,2.729549248747913,54.3365478515625,3.931552587646076,32.989501953125,,,20200129,20200129_007
202,40.844432499999996,T,40.0,2.5292153589315527,54.4281005859375,3.706176961602671,33.111572265625,,,20200129,20200129_007
204,41.238272499999994,T,-30.0,,,,,,,20200129,20200129_007
206,41.6321125,T,20.0,3.030050083472454,53.6651611328125,4.207011686143573,31.25,,,20200129,20200129_007
208,42.025932499999996,T,0.0,4.106844741235392,53.3294677734375,5.809682804674457,32.16552734375,,,20200129,20200129_007
210,42.41977249999999,T,-5.0,4.432387312186978,52.947998046875,6.686143572621035,31.7535400390625,,,20200129,20200129_007
212,42.8136125,T,-40.0,,,,,,,20200129,20200129_007
214,43.207452499999995,T,-10.0,4.757929883138564,53.5125732421875,,,,,20200129,20200129_007
221,44.585872499999994,T,5.0,3.931552587646076,52.520751953125,5.434056761268781,32.7911376953125,,,20200129,20200129_007
223,44.9797125,T,-20.0,5.759599332220367,52.8106689453125,,,,,20200129,20200129_007
225,45.373552499999995,T,10.0,3.4307178631051753,52.91748046875,4.6828046744574285,30.8685302734375,,,20200129,20200129_007
227,45.76737249999999,T,30.0,2.7545909849749584,53.16162109375,3.931552587646076,31.890869140625,,,20200129,20200129_007
229,46.1612125,T,40.0,2.5292153589315527,53.0548095703125,3.706176961602671,32.806396484375,,,20200129,20200129_007
231,46.555072499999994,T,-30.0,,,,,,,20200129,20200129_007
233,46.94889249999999,T,20.0,3.055091819699499,52.947998046875,4.232053422370617,31.43310546875,,,20200129,20200129_007
235,47.3427325,T,0.0,4.006677796327212,51.7425537109375,5.434056761268781,30.364990234375,,,20200129,20200129_007
237,47.736572499999994,T,-5.0,4.382303839732888,51.6204833984375,6.66110183639399,31.097412109375,,,20200129,20200129_007
239,48.1304125,T,-40.0,,,,,,,20200129,20200129_007
241,48.524272499999995,T,-10.0,4.958263772954925,51.116943359375,,,,,20200129,20200129_007
248,49.90269249999999,T,5.0,3.756260434056761,51.177978515625,5.083472454090151,30.1971435546875,,,20200129,20200129_007
250,50.2965125,T,-20.0,6.010016694490817,50.7049560546875,,,,,20200129,20200129_007
252,50.690392499999994,T,10.0,3.4808013355592653,51.08642578125,4.6828046744574285,29.815673828125,,,20200129,20200129_007
254,51.08419249999999,T,30.0,2.7796327212020033,52.032470703125,3.9565943238731216,31.463623046875,,,20200129,20200129_007
256,51.4780325,T,40.0,2.5292153589315527,51.2847900390625,3.681135225375626,30.853271484375,5.759599332220367,26.0009765625,20200129,20200129_007
258,51.871872499999995,T,-30.0,,,,,,,20200129,20200129_007
260,52.26569249999999,T,20.0,3.105175292153589,50.78125,4.282136894824708,29.4342041015625,,,20200129,20200129_007
262,52.6595325,T,0.0,4.106844741235392,51.0406494140625,5.7095158597662765,30.914306640625,,,20200129,20200129_007
264,53.053392499999994,T,-5.0,4.582637729549249,50.9033203125,7.4373956594323865,31.0211181640625,,,20200129,20200129_007
266,53.44721249999999,T,-40.0,,,,,,,20200129,20200129_007
268,53.841072499999996,T,-10.0,4.632721202003339,50.4913330078125,,,,,20200129,20200129_007
275,55.21951249999999,T,5.0,3.8313856427378963,50.7049560546875,5.208681135225376,30.33447265625,,,20200129,20200129_007
277,55.6133725,T,-20.0,6.535893155258765,47.332763671875,,,,,20200129,20200129_007
279,56.007192499999995,T,10.0,3.4557595993322203,51.025390625,4.632721202003339,29.327392578125,,,20200129,20200129_007
281,56.40103249999999,T,30.0,2.729549248747913,51.5594482421875,3.8814691151919862,31.463623046875,,,20200129,20200129_007
283,56.7948725,T,40.0,2.5542570951585977,52.0782470703125,3.706176961602671,32.0587158203125,,,20200129,20200129_007
285,57.188712499999994,T,-30.0,,,,,,,20200129,20200129_007
287,57.5825725,T,20.0,3.080133555926544,51.5899658203125,4.257095158597663,30.5938720703125,,,20200129,20200129_007
289,57.976392499999996,T,-0.0,4.106844741235392,49.6063232421875,5.684474123539232,30.2581787109375,,,20200129,20200129_007
291,58.37023249999999,T,-5.0,4.3572621035058425,50.35400390625,6.210350584307178,30.6549072265625,,,20200129,20200129_007
293,58.7640725,T,-40.0,,,,,,,20200129,20200129_007
295,59.157912499999995,T,-10.0,4.607679465776293,50.6591796875,,,,,20200129,20200129_007
302,60.53633249999999,T,5.0,3.681135225375626,50.7049560546875,4.908180300500834,30.0445556640625,,,20200129,20200129_007
304,60.9301725,T,-20.0,6.285475792988313,48.6297607421875,,,,,20200129,20200129_007
306,61.324012499999995,T,10.0,3.5308848080133552,50.750732421875,4.757929883138564,30.2734375,,,20200129,20200129_007
308,61.71785499999999,T,30.0,2.7545909849749584,50.59814453125,3.8814691151919862,31.1279296875,,,20200129,20200129_007
310,62.1116725,T,40.0,2.5542570951585977,50.994873046875,3.706176961602671,31.2347412109375,,,20200129,20200129_007
312,62.505512499999995,T,-30.0,,,,,,,20200129,20200129_007
314,62.89937249999999,T,20.0,3.105175292153589,50.96435546875,4.282136894824708,29.388427734375,,,20200129,20200129_007
316,63.293192499999996,T,0.0,4.081803005008347,49.7589111328125,5.609348914858097,30.21240234375,,,20200129,20200129_007
318,63.687032499999994,T,-5.0,4.307178631051753,48.15673828125,5.984974958263773,29.60205078125,,,20200129,20200129_007
320,64.0808725,T,-40.0,,,,,,,20200129,20200129_007
322,64.4747125,T,-10.0,4.6828046744574285,49.7283935546875,,,,,20200129,20200129_007
329,65.8531325,T,5.0,3.706176961602671,50.2777099609375,4.983305509181969,29.754638671875,,,20200129,20200129_007
331,66.2469725,T,-20.0,6.110183639398998,49.1180419921875,,,,,20200129,20200129_007
333,66.6408125,T,10.0,3.5559265442404007,50.048828125,4.782971619365608,29.815673828125,,,20200129,20200129_007
335,67.0346725,T,30.0,2.7796327212020033,50.9490966796875,3.9565943238731216,31.4178466796875,,,20200129,20200129_007
337,67.42849249999999,T,40.0,2.5542570951585977,50.9796142578125,3.706176961602671,31.6162109375,5.634390651085142,26.6571044921875,20200129,20200129_007
339,67.8223125,T,-30.0,,,,,,,20200129,20200129_007
341,68.2161725,T,20.0,3.1552587646076793,50.96435546875,4.332220367278798,30.1055908203125,,,20200129,20200129_007
343,68.60999249999999,T,0.0,4.232053422370617,50.1556396484375,5.834724540901502,30.21240234375,,,20200129,20200129_007
