,time,code,ampshift,peakAmp,peakT,exptname
486,46.16,T,-20.0,4.638671875,6.7033516758379195,20200719_001
494,46.8951,T,40.0,44.0826416015625,4.102051025512757,20200719_001
496,47.05309,T,5.0,43.8995361328125,5.302651325662832,20200719_001
498,47.21518,T,-10.0,39.7186279296875,6.903451725862932,20200719_001
500,47.418789999999994,T,-0.0,41.9769287109375,5.7528764382191095,20200719_001
502,47.66103999999999,T,-30.0,3.2501220703125,7.603801900950476,20200719_001
504,47.902089999999994,T,30.0,45.3033447265625,4.4022011005502755,20200719_001
506,48.12707999999999,T,-40.0,-0.06103515625,,20200719_001
508,48.35623,T,20.0,44.0826416015625,4.552276138069034,20200719_001
510,48.59598,T,10.0,42.388916015625,5.102551275637819,20200719_001
512,48.83369,T,-5.0,42.8924560546875,6.303151575787894,20200719_001
514,49.05799999999999,T,-20.0,4.3792724609375,7.053526763381691,20200719_001
522,49.92793999999999,T,40.0,44.3115234375,4.15207603801901,20200719_001
524,50.149809999999995,T,5.0,44.158935546875,5.402701350675338,20200719_001
526,50.30197999999999,T,-10.0,40.4052734375,6.853426713356678,20200719_001
528,50.45999,T,0.0,41.6259765625,5.7528764382191095,20200719_001
530,50.71512,T,-30.0,3.7994384765625,7.603801900950476,20200719_001
532,50.949189999999994,T,30.0,46.2493896484375,4.452226113056529,20200719_001
534,51.1688,T,-40.0,-0.0152587890625,,20200719_001
536,51.404489999999996,T,20.0,44.3115234375,4.702351175587794,20200719_001
538,51.647299999999994,T,10.0,42.4652099609375,5.152576288144073,20200719_001
540,51.89440999999999,T,-5.0,41.3818359375,6.203101550775388,20200719_001
542,52.14554,T,-20.0,4.2572021484375,7.303651825912957,20200719_001
550,53.119479999999996,T,40.0,45.34912109375,4.102051025512757,20200719_001
369,67.01529749999999,T,10.0,43.9453125,6.421284256851371,20200606_005
371,67.41353749999999,T,-20.0,8.209228515625,9.661932386477297,20200606_005
374,67.8117575,T,5.0,43.1365966796875,7.081416283256653,20200606_005
377,68.2099975,T,-40.0,0.48828125,,20200606_005
378,68.60823749999999,T,-5.0,20.4010009765625,7.121424284856973,20200606_005
380,69.0064575,T,-10.0,17.1051025390625,7.621524304860974,20200606_005
384,69.4046975,T,20.0,44.525146484375,5.9611922384476905,20200606_005
386,69.8029375,T,40.0,51.3916015625,5.56111222244449,20200606_005
390,70.2011775,T,0.0,31.2652587890625,7.321464292858573,20200606_005
394,70.5993975,T,-30.0,0.5340576171875,,20200606_005
398,70.99765749999999,T,30.0,51.1322021484375,5.58111622324465,20200606_005
410,72.3914775,T,10.0,41.68701171875,6.601320264052812,20200606_005
