,time,code,ampshift,s0t,s0a,s1t,s1a,s2t,s2a,s3t,s3a,animalID,exptname
217,29.482327499999997,T,5.0,2.8595317725752505,22.8271484375,3.913043478260869,18.1884765625,,,,,20200621,20200621_013
219,29.762317499999998,T,-20.0,3.862876254180602,22.94921875,5.016722408026755,19.2413330078125,,,,,20200621,20200621_013
221,30.0675875,T,-40.0,6.57190635451505,23.1781005859375,7.775919732441471,18.3868408203125,,,,,20200621,20200621_013
223,30.3907775,T,-5.0,3.1103678929765883,24.2919921875,4.264214046822742,19.4549560546875,,,,,20200621,20200621_013
225,30.693067499999998,T,10.0,2.759197324414716,24.7802734375,3.812709030100334,19.0582275390625,6.1705685618729085,15.7318115234375,,,20200621,20200621_013
227,31.0445775,T,-10.0,3.3612040133779257,24.566650390625,4.464882943143812,20.1873779296875,,,,,20200621,20200621_013
229,31.397127499999996,T,-30.0,4.665551839464882,24.7039794921875,5.8193979933110365,19.8974609375,,,,,20200621,20200621_013
231,31.735577499999998,T,0.0,2.959866220735786,25.115966796875,4.063545150501672,19.8822021484375,,,,,20200621,20200621_013
233,32.0547275,T,40.0,2.4080267558528425,25.9246826171875,3.4615384615384612,18.7530517578125,5.518394648829432,15.777587890625,,,20200621,20200621_013
235,32.417317499999996,T,20.0,2.6086956521739126,25.9857177734375,3.6622073578595313,19.744873046875,5.969899665551839,16.754150390625,,,20200621,20200621_013
237,32.729747499999995,T,30.0,2.5083612040133776,26.0162353515625,3.612040133779264,19.195556640625,5.919732441471572,16.6015625,,,20200621,20200621_013
245,34.1097075,T,5.0,2.8093645484949827,25.604248046875,3.913043478260869,20.172119140625,,,,,20200621,20200621_013
247,34.4487775,T,-20.0,3.862876254180602,25.1617431640625,5.016722408026755,20.8282470703125,,,,,20200621,20200621_013
249,34.7769675,T,-40.0,6.57190635451505,25.45166015625,7.8762541806020065,19.9432373046875,,,,,20200621,20200621_013
251,35.120417499999995,T,-5.0,3.1103678929765883,25.57373046875,4.214046822742475,20.5841064453125,,,,,20200621,20200621_013
253,35.450807499999996,T,10.0,2.759197324414716,25.848388671875,3.812709030100334,20.050048828125,6.020066889632107,16.2353515625,,,20200621,20200621_013
255,35.770917499999996,T,-10.0,3.311036789297659,25.45166015625,4.464882943143812,20.7366943359375,,,,,20200621,20200621_013
257,36.117707499999995,T,-30.0,4.615384615384615,25.238037109375,5.8193979933110365,20.1416015625,,,,,20200621,20200621_013
259,36.442077499999996,T,-0.0,2.959866220735786,25.634765625,4.063545150501672,20.20263671875,,,,,20200621,20200621_013
261,36.774767499999996,T,40.0,2.3578595317725752,26.153564453125,3.4615384615384612,18.890380859375,5.668896321070234,16.54052734375,,,20200621,20200621_013
263,37.1214775,T,20.0,2.6086956521739126,25.970458984375,3.712374581939799,19.3634033203125,6.020066889632107,16.0980224609375,,,20200621,20200621_013
265,37.43886749999999,T,30.0,2.4581939799331103,25.970458984375,3.5618729096989963,19.04296875,5.8193979933110365,16.54052734375,,,20200621,20200621_013
273,38.7724675,T,5.0,2.8595317725752505,25.665283203125,3.913043478260869,20.2178955078125,,,,,20200621,20200621_013
275,39.107677499999994,T,-20.0,3.862876254180602,25.177001953125,5.0668896321070225,21.0113525390625,,,,,20200621,20200621_013
277,39.449507499999996,T,-40.0,6.421404682274247,24.84130859375,7.725752508361204,19.47021484375,,,,,20200621,20200621_013
279,39.8045975,T,-5.0,3.160535117056856,25.1312255859375,4.214046822742475,20.1416015625,,,,,20200621,20200621_013
281,40.1457875,T,10.0,2.759197324414716,25.6805419921875,3.862876254180602,19.8974609375,6.020066889632107,16.1285400390625,,,20200621,20200621_013
283,40.45829749999999,T,-10.0,3.311036789297659,24.8870849609375,4.414715719063544,20.4010009765625,,,,,20200621,20200621_013
285,40.812327499999995,T,-30.0,4.7157190635451505,24.90234375,5.919732441471572,20.2178955078125,,,,,20200621,20200621_013
287,41.07447749999999,T,0.0,2.959866220735786,25.0701904296875,4.063545150501672,19.95849609375,,,,,20200621,20200621_013
289,41.3738275,T,40.0,2.4080267558528425,25.4669189453125,3.511705685618729,18.2647705078125,5.668896321070234,16.0980224609375,,,20200621,20200621_013
291,41.693817499999994,T,20.0,2.6086956521739126,25.390625,3.6622073578595313,19.2108154296875,5.8193979933110365,15.350341796875,,,20200621,20200621_013
293,42.0213675,T,30.0,2.4581939799331103,25.5126953125,3.5618729096989963,18.8446044921875,5.719063545150501,15.5487060546875,,,20200621,20200621_013
301,43.2507075,T,5.0,2.8595317725752505,24.96337890625,3.9632107023411365,19.5159912109375,,,,,20200621,20200621_013
303,43.396897499999994,T,-20.0,4.013377926421405,24.0020751953125,5.117056856187291,19.5159912109375,,,,,20200621,20200621_013
305,43.5430675,T,-40.0,6.471571906354515,24.1241455078125,7.775919732441471,18.9056396484375,,,,,20200621,20200621_013
307,43.743717499999995,T,-5.0,3.1103678929765883,24.4140625,4.214046822742475,19.8211669921875,,,,,20200621,20200621_013
309,43.9811675,T,10.0,2.759197324414716,24.7344970703125,3.862876254180602,19.256591796875,6.421404682274247,16.265869140625,,,20200621,20200621_013
311,44.2764975,T,-10.0,3.4113712374581935,24.2462158203125,4.5150501672240795,19.866943359375,,,,,20200621,20200621_013
313,44.561767499999995,T,-30.0,4.7157190635451505,24.078369140625,5.969899665551839,19.7601318359375,,,,,20200621,20200621_013
315,44.9125775,T,0.0,2.959866220735786,24.47509765625,4.013377926421405,19.5770263671875,,,,,20200621,20200621_013
317,45.217367499999995,T,40.0,2.4080267558528425,24.96337890625,3.4615384615384612,18.1121826171875,5.668896321070234,15.5487060546875,,,20200621,20200621_013
319,45.5497775,T,20.0,2.6086956521739126,24.658203125,3.6622073578595313,18.9208984375,5.919732441471572,15.2587890625,,,20200621,20200621_013
321,45.9188275,T,30.0,2.5083612040133776,24.0631103515625,3.5618729096989963,17.8680419921875,5.6187290969899655,14.6026611328125,,,20200621,20200621_013
329,47.267067499999996,T,5.0,2.8595317725752505,22.7813720703125,3.913043478260869,17.9290771484375,,,,,20200621,20200621_013
331,47.605777499999995,T,-20.0,4.013377926421405,21.759033203125,5.167224080267558,17.9595947265625,,,,,20200621,20200621_013
333,47.9454875,T,-40.0,7.826086956521738,20.965576171875,9.280936454849499,16.5863037109375,,,,,20200621,20200621_013
335,48.2682175,T,-5.0,3.060200668896321,20.4620361328125,4.1638795986622075,16.2506103515625,,,,,20200621,20200621_013
54,7.887367499999999,T,-40.0,,,,,,,,,20200621,20200621_015
56,8.204817499999999,T,40.0,3.812709030100334,22.4456787109375,5.518394648829432,16.29638671875,8.678929765886286,16.4337158203125,,,20200621,20200621_015
58,8.5277675,T,-10.0,,,,,,,,,20200621,20200621_015
60,8.829177499999998,T,-5.0,,,,,,,,,20200621,20200621_015
62,9.1436075,T,30.0,4.1638795986622075,22.2320556640625,6.471571906354515,15.411376953125,,,,,20200621,20200621_015
64,9.4434375,T,20.0,4.665551839464882,22.5372314453125,7.826086956521738,15.625,,,,,20200621,20200621_015
66,9.7121275,T,5.0,6.070234113712375,23.5595703125,,,,,,,20200621,20200621_015
68,9.9903175,T,-0.0,7.224080267558528,19.378662109375,,,,,,,20200621,20200621_015
70,10.2892075,T,-30.0,,,,,,,,,20200621,20200621_015
72,10.5813975,T,10.0,5.317725752508361,22.4761962890625,,,,,,,20200621,20200621_015
74,10.883547499999999,T,-20.0,,,,,,,,,20200621,20200621_015
82,12.053267499999999,T,-40.0,,,,,,,,,20200621,20200621_015
84,12.333817499999999,T,40.0,3.812709030100334,19.195556640625,5.518394648829432,14.984130859375,8.879598662207357,14.556884765625,,,20200621,20200621_015
86,12.6720075,T,-10.0,,,,,,,,,20200621,20200621_015
88,13.0036975,T,-5.0,10.03344481605351,14.7705078125,,,,,,,20200621,20200621_015
90,13.2938675,T,30.0,4.1638795986622075,18.61572265625,6.321070234113712,13.4429931640625,,,,,20200621,20200621_015
92,13.624157499999999,T,20.0,4.7157190635451505,19.439697265625,8.578595317725751,13.3514404296875,,,,,20200621,20200621_015
94,13.904347499999998,T,5.0,6.3712374581939795,18.61572265625,,,,,,,20200621,20200621_015
96,14.203897499999998,T,0.0,7.173913043478261,16.2811279296875,,,,,,,20200621,20200621_015
98,14.5513275,T,-30.0,,,,,,,,,20200621,20200621_015
100,14.875517499999999,T,10.0,5.518394648829432,18.8446044921875,,,,,,,20200621,20200621_015
102,15.204267499999998,T,-20.0,,,,,,,,,20200621,20200621_015
110,16.459127499999997,T,-40.0,,,,,,,,,20200621,20200621_015
112,16.802497499999998,T,40.0,3.812709030100334,14.3280029296875,5.568561872909698,12.481689453125,9.180602006688963,11.9781494140625,,,20200621,20200621_015
114,17.121567499999998,T,-10.0,,,,,,,,,20200621,20200621_015
116,17.425257499999997,T,-5.0,9.481605351170566,12.26806640625,,,,,,,20200621,20200621_015
118,17.7684075,T,30.0,4.1638795986622075,13.8397216796875,6.421404682274247,10.8642578125,,,,,20200621,20200621_015
120,18.1031175,T,20.0,4.7157190635451505,14.129638671875,8.779264214046822,10.711669921875,,,,,20200621,20200621_015
122,18.4240075,T,5.0,6.421404682274247,14.190673828125,,,,,,,20200621,20200621_015
124,18.744037499999997,T,-0.0,7.775919732441471,12.451171875,,,,,,,20200621,20200621_015
126,19.045747499999997,T,-30.0,,,,,,,,,20200621,20200621_015
128,19.363497499999998,T,10.0,5.668896321070234,14.404296875,,,,,,,20200621,20200621_015
130,19.677107499999998,T,-20.0,,,,,,,,,20200621,20200621_015
25,2.6267525,T,-20.0,,,,,,,,,20200621,20200621_016
27,2.8739825,T,10.0,4.7157190635451505,9.765625,6.7224080267558515,8.1329345703125,,,,,20200621,20200621_016
29,3.1439524999999997,T,40.0,3.5618729096989963,8.7738037109375,5.117056856187291,7.8125,7.023411371237458,7.0648193359375,11.387959866220735,8.8043212890625,20200621,20200621_016
31,3.4272424999999997,T,-10.0,7.173913043478261,10.3607177734375,,,,,,,20200621,20200621_016
33,3.7489924999999995,T,20.0,4.214046822742475,9.58251953125,5.869565217391304,8.23974609375,10.03344481605351,9.2315673828125,,,20200621,20200621_016
35,4.036662499999999,T,-0.0,5.719063545150501,10.2996826171875,,,,,,,20200621,20200621_016
37,4.331592499999999,T,-30.0,,,,,,,,,20200621,20200621_016
39,4.642962499999999,T,-5.0,6.070234113712375,11.016845703125,,,,,,,20200621,20200621_016
47,5.853342499999999,T,5.0,5.117056856187291,10.3607177734375,7.575250836120401,8.9874267578125,,,,,20200621,20200621_016
49,6.156992499999999,T,-40.0,,,,,,,,,20200621,20200621_016
51,6.4431625,T,30.0,3.812709030100334,9.4146728515625,5.468227424749164,8.4228515625,7.826086956521738,8.392333984375,,,20200621,20200621_016
53,6.761652499999999,T,-20.0,,,,,,,,,20200621,20200621_016
55,7.081342499999999,T,10.0,4.7157190635451505,9.8724365234375,6.77257525083612,8.97216796875,,,,,20200621,20200621_016
57,7.394652499999999,T,40.0,3.5618729096989963,9.3231201171875,5.167224080267558,8.514404296875,6.97324414715719,7.7972412109375,11.137123745819396,10.7269287109375,20200621,20200621_016
59,7.701202499999999,T,-10.0,7.173913043478261,10.6964111328125,,,,,,,20200621,20200621_016
61,8.0432525,T,20.0,4.113712374581939,9.185791015625,5.869565217391304,8.636474609375,,,,,20200621,20200621_016
