,time,code,ampshift,pspamp,exptname
1920,170.06430999999998,t,-40.0,2.4261474609375,20200107_004_ampshift2
1926,170.50017,t,20.0,13.8092041015625,20200107_004_ampshift2
1932,170.90705,t,-0.0,7.4615478515625,20200107_004_ampshift2
1938,171.31615,t,-10.0,3.082275390625,20200107_004_ampshift2
1944,171.72698999999997,t,-5.0,7.568359375,20200107_004_ampshift2
1947,171.91581,t,-0.0,10.6964111328125,20200107_004_ampshift2
1971,173.12718999999998,t,-30.0,3.4027099609375,20200107_004_ampshift2
1977,173.51754999999997,t,30.0,14.068603515625,20200107_004_ampshift2
1983,173.92807,t,40.0,11.688232421875,20200107_004_ampshift2
1989,174.32169,t,10.0,10.6964111328125,20200107_004_ampshift2
1995,174.71634999999998,t,-20.0,2.9754638671875,20200107_004_ampshift2
2001,175.11405,t,5.0,9.4146728515625,20200107_004_ampshift2
2007,175.51194999999998,t,-40.0,1.3275146484375,20200107_004_ampshift2
2013,175.94496999999998,t,20.0,9.3994140625,20200107_004_ampshift2
2019,176.38154999999998,t,-0.0,7.3699951171875,20200107_004_ampshift2
2025,176.75146999999998,t,-10.0,4.7149658203125,20200107_004_ampshift2
2031,177.14997,t,-5.0,6.3323974609375,20200107_004_ampshift2
2034,177.35735,t,0.0,9.765625,20200107_004_ampshift2
2058,179.03005,t,-30.0,2.532958984375,20200107_004_ampshift2
2064,179.45424999999997,t,30.0,8.3770751953125,20200107_004_ampshift2
2070,179.88144999999997,t,40.0,6.591796875,20200107_004_ampshift2
2076,180.29010999999997,t,10.0,9.613037109375,20200107_004_ampshift2
2082,180.71561,t,-20.0,2.3956298828125,20200107_004_ampshift2
2088,181.13295,t,5.0,9.490966796875,20200107_004_ampshift2
2094,181.53688999999997,t,-40.0,2.7008056640625,20200107_004_ampshift2
2100,181.95287,t,20.0,12.4359130859375,20200107_004_ampshift2
2106,182.36464999999998,t,0.0,6.34765625,20200107_004_ampshift2
2112,182.63035,t,-10.0,5.92041015625,20200107_004_ampshift2
2118,182.87317,t,-5.0,5.0506591796875,20200107_004_ampshift2
2121,182.99539,t,0.0,6.77490234375,20200107_004_ampshift2
2145,184.27904999999998,t,-30.0,2.166748046875,20200107_004_ampshift2
2151,184.69040999999999,t,30.0,10.9710693359375,20200107_004_ampshift2
2157,185.07324999999997,t,40.0,10.3759765625,20200107_004_ampshift2
2163,185.47120999999999,t,10.0,7.8582763671875,20200107_004_ampshift2
2169,185.89647,t,-20.0,3.35693359375,20200107_004_ampshift2
2175,186.32650999999998,t,5.0,9.82666015625,20200107_004_ampshift2
2181,186.74910999999997,t,-40.0,1.4190673828125,20200107_004_ampshift2
2187,187.16911,t,20.0,11.0931396484375,20200107_004_ampshift2
2193,187.57759,t,-0.0,10.0860595703125,20200107_004_ampshift2
2199,187.96636999999998,t,-10.0,3.6163330078125,20200107_004_ampshift2
2205,188.36384999999999,t,-5.0,6.8817138671875,20200107_004_ampshift2
2208,188.56564999999998,t,-0.0,7.7972412109375,20200107_004_ampshift2
2232,189.86970999999997,t,-30.0,2.99072265625,20200107_004_ampshift2
2238,190.28175,t,30.0,8.1024169921875,20200107_004_ampshift2
2244,190.66718999999998,t,40.0,6.28662109375,20200107_004_ampshift2
2250,191.06641,t,10.0,7.415771484375,20200107_004_ampshift2
2256,191.45164999999997,t,-20.0,3.0059814453125,20200107_004_ampshift2
2262,191.87945,t,5.0,9.552001953125,20200107_004_ampshift2
2268,192.30351,t,-40.0,0.79345703125,20200107_004_ampshift2
2274,192.73130999999998,t,20.0,9.21630859375,20200107_004_ampshift2
2280,193.16594999999998,t,-0.0,6.1187744140625,20200107_004_ampshift2
2286,193.59736999999998,t,-10.0,5.5694580078125,20200107_004_ampshift2
2292,194.03170999999998,t,-5.0,6.9122314453125,20200107_004_ampshift2
2295,194.25275,t,0.0,6.591796875,20200107_004_ampshift2
2319,195.95548999999997,t,-30.0,2.38037109375,20200107_004_ampshift2
2325,196.37891,t,30.0,10.8795166015625,20200107_004_ampshift2
2331,196.79100999999997,t,40.0,11.77978515625,20200107_004_ampshift2
2337,197.18824999999998,t,10.0,9.3231201171875,20200107_004_ampshift2
2343,197.57844999999998,t,-20.0,3.3111572265625,20200107_004_ampshift2
2349,197.99948999999998,t,5.0,9.27734375,20200107_004_ampshift2
2355,198.43549,t,-40.0,0.2593994140625,20200107_004_ampshift2
2361,198.86756999999997,t,20.0,9.765625,20200107_004_ampshift2
2367,199.30304999999998,t,-0.0,7.3394775390625,20200107_004_ampshift2
2373,199.72144999999998,t,-10.0,6.072998046875,20200107_004_ampshift2
2379,200.14225,t,-5.0,8.0413818359375,20200107_004_ampshift2
2382,200.35444999999999,t,-0.0,8.392333984375,20200107_004_ampshift2
2406,201.95001,t,-30.0,1.5411376953125,20200107_004_ampshift2
2412,202.37678999999997,t,30.0,9.2620849609375,20200107_004_ampshift2
2418,202.78638999999998,t,40.0,8.2244873046875,20200107_004_ampshift2
2424,203.20684999999997,t,10.0,8.026123046875,20200107_004_ampshift2
2430,203.63658999999998,t,-20.0,2.532958984375,20200107_004_ampshift2
2436,204.05948999999998,t,5.0,9.4146728515625,20200107_004_ampshift2
2442,204.48584999999997,t,-40.0,1.6326904296875,20200107_004_ampshift2
2448,204.92529,t,20.0,9.246826171875,20200107_004_ampshift2
2454,205.30979,t,0.0,7.781982421875,20200107_004_ampshift2
2460,205.59515,t,-10.0,7.9803466796875,20200107_004_ampshift2
2466,205.85105,t,-5.0,6.0577392578125,20200107_004_ampshift2
2469,206.01234999999997,t,-0.0,8.880615234375,20200107_004_ampshift2
2493,207.54244999999997,t,-30.0,1.8768310546875,20200107_004_ampshift2
2499,207.95107,t,30.0,12.02392578125,20200107_004_ampshift2
2505,208.35797,t,40.0,12.1917724609375,20200107_004_ampshift2
2511,208.71364999999997,t,10.0,7.75146484375,20200107_004_ampshift2
2517,209.01565,t,-20.0,3.021240234375,20200107_004_ampshift2
2523,209.37448999999998,t,5.0,11.0626220703125,20200107_004_ampshift2
2529,209.78280999999998,t,-40.0,1.89208984375,20200107_004_ampshift2
2535,210.18667,t,20.0,14.5721435546875,20200107_004_ampshift2
2541,210.60079,t,0.0,11.04736328125,20200107_004_ampshift2
