,time,code,ampshift,fsl,onset,spkamp,exptname,animalID
1753,242.94659249999998,T,20.0,5.52368245496998,3.602401601067378,61.431884765625,20200531_001,20200531
1757,243.48299249999997,T,-10.0,,,0.0,20200531_001,20200531
1761,244.04589249999998,T,40.0,4.142761841227485,2.9219479653102067,60.211181640625,20200531_001,20200531
1765,244.66809249999997,T,5.0,7.204803202134756,4.563042028018679,59.234619140625,20200531_001,20200531
2692,372.6267425,T,-20.0,,,0.0,20200531_001,20200531
2696,373.29630249999997,T,0.0,8.205470313542362,4.803202134756504,52.5360107421875,20200531_001,20200531
2700,373.91754249999997,T,-30.0,,,0.0,20200531_001,20200531
2704,374.61626249999995,T,-40.0,,,0.0,20200531_001,20200531
2708,375.27982249999997,T,30.0,4.943295530353569,3.422281521014009,53.741455078125,20200531_001,20200531
2712,375.9337025,T,20.0,5.543695797198132,3.7024683122081385,53.7109375,20200531_001,20200531
2716,376.59710249999995,T,-10.0,,,0.0,20200531_001,20200531
2720,377.2765025,T,40.0,4.1827885256837884,1.0206804536357572,54.4891357421875,20200531_001,20200531
2724,377.9659625,T,5.0,7.805203468979319,4.583055370246831,52.4444580078125,20200531_001,20200531
2728,378.62090249999994,T,-5.0,,,0.0,20200531_001,20200531
2732,379.29234249999996,T,10.0,6.724482988659106,4.402935290193462,53.1768798828125,20200531_001,20200531
2746,381.66316249999994,T,-20.0,,,0.0,20200531_001,20200531
2750,382.3006425,T,0.0,7.3048699132755175,4.743162108072048,53.9398193359375,20200531_001,20200531
2754,382.87130249999996,T,-30.0,,,0.0,20200531_001,20200531
2758,383.5261425,T,-40.0,,,0.0,20200531_001,20200531
2762,384.2310225,T,30.0,4.703135423615744,1.040693795863909,55.4962158203125,20200531_001,20200531
2766,384.84084249999995,T,20.0,5.603735823882588,3.9226150767178116,54.6112060546875,20200531_001,20200531
2770,385.50422249999997,T,-10.0,,,0.0,20200531_001,20200531
2774,386.11412249999995,T,40.0,4.122748498999333,2.9219479653102067,54.9468994140625,20200531_001,20200531
2778,386.79214249999995,T,5.0,8.605737158105402,4.462975316877918,53.7567138671875,20200531_001,20200531
2782,387.43804249999994,T,-5.0,,,0.0,20200531_001,20200531
2786,388.0687425,T,10.0,6.8845897264843225,4.28285523682455,53.9398193359375,20200531_001,20200531
2800,390.3352225,T,-20.0,,,0.0,20200531_001,20200531
2804,390.9555625,T,0.0,,,0.0,20200531_001,20200531
2808,391.5274025,T,-30.0,,,0.0,20200531_001,20200531
2812,392.18410249999994,T,-40.0,,,0.0,20200531_001,20200531
2816,392.8049225,T,30.0,4.703135423615744,3.402268178785857,54.473876953125,20200531_001,20200531
2820,393.50740249999996,T,20.0,5.543695797198132,3.8425617078052032,54.1229248046875,20200531_001,20200531
2824,394.11930249999995,T,-10.0,,,0.0,20200531_001,20200531
2828,394.76692249999996,T,40.0,4.242828552368246,3.0820547031354235,54.534912109375,20200531_001,20200531
2832,395.40634249999994,T,5.0,8.485657104736491,4.583055370246831,52.581787109375,20200531_001,20200531
2836,396.05464249999994,T,-5.0,,,0.0,20200531_001,20200531
2840,396.6604025,T,10.0,7.404936624416277,4.1827885256837884,53.1158447265625,20200531_001,20200531
2854,398.69650249999995,T,-20.0,,,0.0,20200531_001,20200531
2858,399.29750249999995,T,0.0,9.986657771847897,4.8232154769846565,51.0406494140625,20200531_001,20200531
2862,399.92522249999996,T,-30.0,,,0.0,20200531_001,20200531
2866,400.54622249999994,T,-40.0,,,0.0,20200531_001,20200531
2870,401.1702625,T,30.0,4.743162108072048,3.422281521014009,50.537109375,20200531_001,20200531
2874,401.82790249999994,T,20.0,5.2434956637758505,3.8625750500333553,50.47607421875,20200531_001,20200531
2878,402.48696249999995,T,-10.0,,,0.0,20200531_001,20200531
2882,403.13994249999996,T,40.0,4.242828552368246,2.9219479653102067,51.0711669921875,20200531_001,20200531
2886,403.81294249999996,T,5.0,7.204803202134756,4.442961974649767,50.750732421875,20200531_001,20200531
2890,404.43432249999995,T,-5.0,,,0.0,20200531_001,20200531
2894,405.09392249999996,T,10.0,7.124749833222148,4.4229486324216145,49.591064453125,20200531_001,20200531
66,8.92016,T,-30.0,,,0.0,20200531_002,20200531
70,9.488719999999999,T,0.0,4.6030687124749825,3.62241494329553,52.2003173828125,20200531_002,20200531
74,10.070139999999999,T,-20.0,6.804536357571714,1.9412941961307537,52.91748046875,20200531_002,20200531
78,10.650899999999998,T,-5.0,5.123415610406938,1.1007338225483656,53.2684326171875,20200531_002,20200531
82,11.248539999999998,T,-40.0,,,0.0,20200531_002,20200531
86,11.92062,T,10.0,3.9026017344896595,3.2821881254169445,53.6041259765625,20200531_002,20200531
90,12.55022,T,20.0,3.5423615743829218,2.9219479653102067,57.6629638671875,20200531_002,20200531
94,13.20014,T,40.0,2.901934623082054,2.4416277518345564,56.5185546875,20200531_002,20200531
98,13.840419999999998,T,5.0,4.28285523682455,3.182121414276184,59.9212646484375,20200531_002,20200531
102,14.47168,T,-10.0,5.603735823882588,4.062708472314877,60.6689453125,20200531_002,20200531
106,15.077239999999998,T,30.0,3.162108072048032,1.0206804536357572,60.4095458984375,20200531_002,20200531
120,17.375339999999998,T,-30.0,,,0.0,20200531_002,20200531
124,17.93394,T,0.0,4.623082054703135,3.582388258839226,61.553955078125,20200531_002,20200531
128,18.33446,T,-20.0,7.204803202134756,4.763175450300199,62.4847412109375,20200531_002,20200531
132,18.65404,T,-5.0,5.163442294863242,4.082721814543029,62.07275390625,20200531_002,20200531
136,19.00704,T,-40.0,,,0.0,20200531_002,20200531
140,19.38104,T,10.0,3.9026017344896595,3.382254836557705,60.48583984375,20200531_002,20200531
144,19.729599999999998,T,20.0,3.5423615743829218,2.901934623082054,62.19482421875,20200531_002,20200531
148,20.092139999999997,T,40.0,2.961974649766511,1.0206804536357572,62.0269775390625,20200531_002,20200531
152,20.46886,T,5.0,4.402935290193462,3.62241494329553,61.2335205078125,20200531_002,20200531
156,20.86434,T,-10.0,5.803869246164108,4.4229486324216145,62.3779296875,20200531_002,20200531
160,21.27384,T,30.0,3.162108072048032,2.681787858572381,60.1043701171875,20200531_002,20200531
174,23.009439999999998,T,-30.0,,,0.0,20200531_002,20200531
178,23.55944,T,0.0,4.763175450300199,3.8625750500333553,54.779052734375,20200531_002,20200531
182,24.0296,T,-20.0,7.104736490993996,5.343562374916611,54.5654296875,20200531_002,20200531
186,24.4243,T,-5.0,5.263509006004003,4.322881921280853,51.9561767578125,20200531_002,20200531
190,24.773259999999997,T,-40.0,,,0.0,20200531_002,20200531
194,25.129839999999998,T,10.0,4.042695130086724,3.2621747831887924,43.609619140625,20200531_002,20200531
198,25.472679999999997,T,20.0,3.5223482321547697,3.0420280186791193,41.5802001953125,20200531_002,20200531
202,25.84276,T,40.0,2.941961307538359,2.6017344896597727,40.4815673828125,20200531_002,20200531
206,26.22208,T,5.0,4.402935290193462,3.502334889926618,39.7796630859375,20200531_002,20200531
210,26.583239999999996,T,-10.0,5.823882588392261,4.583055370246831,40.557861328125,20200531_002,20200531
214,26.975659999999998,T,30.0,3.182121414276184,1.040693795863909,38.7115478515625,20200531_002,20200531
228,28.68874,T,-30.0,,,0.0,20200531_002,20200531
232,29.2229,T,0.0,4.6030687124749825,3.942628418945964,33.75244140625,20200531_002,20200531
236,29.812739999999998,T,-20.0,,,0.0,20200531_002,20200531
94,13.76536,T,10.0,2.401601067378252,1.8612408272181455,56.9000244140625,20200531_003,20200531
98,14.40246,T,30.0,2.181454302868579,1.6611074049366243,56.976318359375,20200531_003,20200531
102,15.00128,T,-30.0,4.122748498999333,3.6624416277518343,57.1136474609375,20200531_003,20200531
106,15.653539999999998,T,20.0,2.2815210140093396,1.801200800533689,56.9000244140625,20200531_003,20200531
110,16.301379999999998,T,-10.0,2.8418945963975983,2.361574382921948,57.647705078125,20200531_003,20200531
114,16.991919999999997,T,5.0,2.4816544362908606,2.021347565043362,58.3648681640625,20200531_003,20200531
118,17.65082,T,-5.0,2.7018012008005337,2.241494329553035,58.3038330078125,20200531_003,20200531
122,18.187759999999997,T,-20.0,3.402268178785857,2.8619079386257504,59.26513671875,20200531_003,20200531
126,18.552639999999997,T,40.0,2.1614409606404266,1.7611741160773848,58.4869384765625,20200531_003,20200531
130,18.81732,T,-40.0,7.3048699132755175,6.38425617078052,58.441162109375,20200531_003,20200531
134,19.09838,T,0.0,2.6217478318879253,2.1614409606404266,58.4869384765625,20200531_003,20200531
148,20.30924,T,10.0,2.4216144096064043,1.9212808539026016,58.5784912109375,20200531_003,20200531
152,20.69558,T,30.0,2.201467645096731,1.781187458305537,58.319091796875,20200531_003,20200531
156,21.053539999999998,T,-30.0,4.302868579052701,3.8025350233488995,58.1512451171875,20200531_003,20200531
160,21.421359999999996,T,20.0,2.3015343562374913,1.8412274849899932,58.16650390625,20200531_003,20200531
164,21.79308,T,-10.0,2.941961307538359,2.5216811207471648,58.1207275390625,20200531_003,20200531
168,22.202779999999997,T,5.0,2.5216811207471648,2.00133422281521,58.349609375,20200531_003,20200531
172,22.63928,T,-5.0,2.741827885256838,2.2214809873248833,58.2427978515625,20200531_003,20200531
176,23.207939999999997,T,-20.0,3.4623082054703134,2.961974649766511,58.837890625,20200531_003,20200531
180,23.776739999999997,T,40.0,2.141427618412275,1.6611074049366243,58.1512451171875,20200531_003,20200531
184,24.39942,T,-40.0,6.924616410940627,5.763842561707805,58.3953857421875,20200531_003,20200531
188,25.048,T,0.0,2.581721147431621,2.141427618412275,58.41064453125,20200531_003,20200531
202,27.34576,T,10.0,2.401601067378252,1.9813208805870581,58.6700439453125,20200531_003,20200531
206,28.00032,T,30.0,2.201467645096731,1.6811207471647764,58.7158203125,20200531_003,20200531
210,28.673499999999997,T,-30.0,4.202801867911941,3.6424282855236823,56.488037109375,20200531_003,20200531
214,29.283839999999998,T,20.0,2.3015343562374913,1.8212141427618411,54.2755126953125,20200531_003,20200531
218,29.738839999999996,T,-10.0,2.961974649766511,2.4816544362908606,52.947998046875,20200531_003,20200531
222,30.12672,T,5.0,2.5216811207471648,2.021347565043362,52.2308349609375,20200531_003,20200531
226,30.482059999999997,T,-5.0,2.801867911941294,2.3015343562374913,51.7578125,20200531_003,20200531
230,30.812779999999997,T,-20.0,3.5223482321547697,3.002001334222815,52.4444580078125,20200531_003,20200531
234,31.175039999999996,T,40.0,2.1614409606404266,1.6410940627084722,52.215576171875,20200531_003,20200531
238,31.540179999999996,T,-40.0,5.6437625083388925,5.163442294863242,51.5899658203125,20200531_003,20200531
242,31.962999999999997,T,0.0,2.6617745163442295,2.141427618412275,51.727294921875,20200531_003,20200531
256,33.70724,T,10.0,2.4416277518345564,1.9613075383589058,50.8575439453125,20200531_003,20200531
260,34.28962,T,30.0,2.241494329553035,1.7211474316210806,50.1861572265625,20200531_003,20200531
264,34.87824,T,-30.0,4.38292194796531,3.8625750500333553,52.0172119140625,20200531_003,20200531
268,35.46868,T,20.0,2.321547698465644,1.8812541694462974,50.689697265625,20200531_003,20200531
272,36.02878,T,-10.0,2.941961307538359,2.401601067378252,50.811767578125,20200531_003,20200531
276,36.477039999999995,T,5.0,2.541694462975317,2.1014009339559707,50.9490966796875,20200531_003,20200531
280,36.82434,T,-5.0,2.8418945963975983,2.361574382921948,50.5828857421875,20200531_003,20200531
284,37.195719999999994,T,-20.0,3.5423615743829218,3.1020680453635756,51.1016845703125,20200531_003,20200531
288,37.55582,T,40.0,2.181454302868579,1.6811207471647764,50.1708984375,20200531_003,20200531
292,37.89532,T,-40.0,6.2641761174116075,5.743829219479653,50.6744384765625,20200531_003,20200531
296,38.28921999999999,T,-0.0,2.7018012008005337,2.201467645096731,49.9114990234375,20200531_003,20200531
310,39.98054,T,10.0,2.4416277518345564,2.00133422281521,50.1251220703125,20200531_003,20200531
314,40.50114,T,30.0,2.241494329553035,1.7411607738492327,50.201416015625,20200531_003,20200531
318,41.00711999999999,T,-30.0,4.28285523682455,3.8425617078052032,50.4913330078125,20200531_003,20200531
322,41.537099999999995,T,20.0,2.321547698465644,1.8212141427618411,50.35400390625,20200531_003,20200531
326,42.081979999999994,T,-10.0,2.981987991994663,2.4416277518345564,50.0030517578125,20200531_003,20200531
330,42.607079999999996,T,5.0,2.561707805203469,2.021347565043362,50.018310546875,20200531_003,20200531
334,43.21151999999999,T,-5.0,2.781854569713142,2.2815210140093396,49.9725341796875,20200531_003,20200531
338,43.755019999999995,T,-20.0,3.4823215476984655,3.002001334222815,49.86572265625,20200531_003,20200531
342,44.28268,T,40.0,2.181454302868579,1.1007338225483656,49.9725341796875,20200531_003,20200531
346,44.85088,T,-40.0,5.183455637091394,4.763175450300199,49.163818359375,20200531_003,20200531
350,45.45916,T,0.0,2.6417611741160774,2.121414276184123,49.31640625,20200531_003,20200531
364,47.582119999999996,T,10.0,2.461641094062708,1.9212808539026016,49.9114990234375,20200531_003,20200531
368,48.211639999999996,T,30.0,2.2615076717811875,1.7211474316210806,49.652099609375,20200531_003,20200531
372,48.90727999999999,T,-30.0,4.202801867911941,3.782521681120747,49.5452880859375,20200531_003,20200531
376,49.56137999999999,T,20.0,2.321547698465644,1.8412274849899932,48.6907958984375,20200531_003,20200531
380,50.20569999999999,T,-10.0,3.002001334222815,2.4416277518345564,47.6531982421875,20200531_003,20200531
384,50.84213999999999,T,5.0,2.581721147431621,2.00133422281521,46.539306640625,20200531_003,20200531
388,51.44262,T,-5.0,2.8418945963975983,2.2815210140093396,45.5322265625,20200531_003,20200531
392,52.069779999999994,T,-20.0,3.5223482321547697,3.002001334222815,45.8984375,20200531_003,20200531
396,52.666639999999994,T,40.0,2.241494329553035,1.6410940627084722,44.8760986328125,20200531_003,20200531
400,53.253359999999994,T,-40.0,6.0640426951300865,5.2434956637758505,45.257568359375,20200531_003,20200531
404,53.89362,T,-0.0,2.7218145430286858,2.121414276184123,43.7469482421875,20200531_003,20200531
418,56.107319999999994,T,10.0,2.561707805203469,2.021347565043362,42.694091796875,20200531_003,20200531
422,56.772879999999994,T,30.0,2.341561040693796,1.0206804536357572,42.572021484375,20200531_003,20200531
426,57.39471999999999,T,-30.0,4.402935290193462,3.822548365577051,41.8853759765625,20200531_003,20200531
430,57.991479999999996,T,20.0,2.4416277518345564,1.0607071380920614,41.717529296875,20200531_003,20200531
434,58.65675999999999,T,-10.0,3.0820547031354235,2.5216811207471648,41.5496826171875,20200531_003,20200531
438,59.32964,T,5.0,2.6617745163442295,2.00133422281521,40.6494140625,20200531_003,20200531
442,59.98933999999999,T,-5.0,2.9219479653102067,1.5210140093395597,41.290283203125,20200531_003,20200531
446,60.61232,T,-20.0,3.602401601067378,3.002001334222815,41.44287109375,20200531_003,20200531
207,27.655215,T,10.0,3.62241494329553,2.681787858572381,31.92138671875,20200531_004,20200531
211,28.265914999999996,T,30.0,3.162108072048032,2.461641094062708,26.7486572265625,20200531_004,20200531
215,28.905654999999996,T,-30.0,7.945296864576384,5.923949299533022,25.81787109375,20200531_004,20200531
219,29.543374999999997,T,20.0,3.362241494329553,2.6017344896597727,29.0069580078125,20200531_004,20200531
223,30.161554999999996,T,-10.0,5.063375583722481,3.502334889926618,32.7911376953125,20200531_004,20200531
227,30.814974999999997,T,5.0,3.8425617078052032,2.681787858572381,33.721923828125,20200531_004,20200531
231,31.417415,T,-5.0,4.623082054703135,3.4422948632421613,35.0799560546875,20200531_004,20200531
235,32.035475,T,-20.0,6.084056037358239,4.503002001334223,33.721923828125,20200531_004,20200531
239,32.638794999999995,T,40.0,2.941961307538359,2.2615076717811875,30.5938720703125,20200531_004,20200531
243,33.275095,T,-40.0,,,0.0,20200531_004,20200531
247,33.906535,T,-0.0,4.142761841227485,1.400933955970647,35.46142578125,20200531_004,20200531
261,35.458275,T,10.0,3.602401601067378,2.0413609072715144,34.66796875,20200531_004,20200531
265,35.975215,T,30.0,3.0420280186791193,2.4816544362908606,31.9366455078125,20200531_004,20200531
269,36.511374999999994,T,-30.0,8.725817211474316,5.863909272848566,32.073974609375,20200531_004,20200531
273,37.04911499999999,T,20.0,3.2621747831887924,1.0206804536357572,34.637451171875,20200531_004,20200531
277,37.55699499999999,T,-10.0,5.183455637091394,3.7424949966644427,35.3240966796875,20200531_004,20200531
281,38.130174999999994,T,5.0,3.8425617078052032,2.081387591727818,35.8123779296875,20200531_004,20200531
285,38.732755,T,-5.0,4.583055370246831,3.502334889926618,34.9884033203125,20200531_004,20200531
289,39.286555,T,-20.0,6.344229486324216,4.442961974649767,34.3017578125,20200531_004,20200531
293,39.861174999999996,T,40.0,2.8619079386257504,1.0206804536357572,33.3099365234375,20200531_004,20200531
297,40.407394999999994,T,-40.0,,,0.0,20200531_004,20200531
301,40.994595,T,0.0,4.142761841227485,2.3015343562374913,35.46142578125,20200531_004,20200531
315,43.055994999999996,T,10.0,3.62241494329553,2.9219479653102067,34.9578857421875,20200531_004,20200531
319,43.638515,T,30.0,3.022014676450967,1.8412274849899932,33.8134765625,20200531_004,20200531
323,44.233675,T,-30.0,9.24616410940627,5.783855903935957,31.7230224609375,20200531_004,20200531
327,44.821814999999994,T,20.0,3.2421614409606403,1.8612408272181455,34.2864990234375,20200531_004,20200531
331,45.399215,T,-10.0,5.183455637091394,2.6417611741160774,35.5987548828125,20200531_004,20200531
335,45.976755,T,5.0,3.822548365577051,3.0620413609072714,34.271240234375,20200531_004,20200531
339,46.556414999999994,T,-5.0,4.623082054703135,3.402268178785857,34.149169921875,20200531_004,20200531
343,47.141054999999994,T,-20.0,6.204136090727151,4.6030687124749825,33.050537109375,20200531_004,20200531
347,47.648154999999996,T,40.0,2.901934623082054,1.0206804536357572,32.1502685546875,20200531_004,20200531
351,48.239495,T,-40.0,,,0.0,20200531_004,20200531
355,48.84905499999999,T,-0.0,4.1827885256837884,3.1220813875917277,33.87451171875,20200531_004,20200531
